review_order,sample_index,sample_id,video_id,video_path,audio_path,raw_text,words_path,vision_rows_path,frames_dir,duration_s,reviewer_id,transcript_status,transcript_start,transcript_end,visual_status,visual_start,visual_end,face_id,episode_id,confidence,evidence_note,review_seconds,submitted_at_utc
84,30,-UUCSKoHeMA$_$0,-UUCSKoHeMA,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-UUCSKoHeMA/0.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000030/audio_16k.wav,"I mentioned a word in the last clip called 'monotone', and I want to talk about that briefly.",/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000030/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000030/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000030/frames,7.866666666666666,reviewer_a,,,,,,,,,,,,
85,56,-iRBcNs9oI8$_$6,-iRBcNs9oI8,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-iRBcNs9oI8/6.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000056/audio_16k.wav,What is a power pose,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000056/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000056/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000056/frames,2.8695333333333335,reviewer_a,,,,,,,,,,,,
86,75,-s9qJ7ATP7w$_$5,-s9qJ7ATP7w,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-s9qJ7ATP7w/5.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000075/audio_16k.wav,"I have been beat up and put down and everything that can go wrong, has gone wrong for me",/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000075/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000075/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000075/frames,8.533333333333333,reviewer_a,,,,,,,,,,,,
87,62,-mJ2ud6oKI8$_$1,-mJ2ud6oKI8,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-mJ2ud6oKI8/1.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000062/audio_16k.wav,There are a dozen or more hands on techniques that we can do,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000062/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000062/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000062/frames,6.072733333333334,reviewer_a,,,,,,,,,,,,
88,70,-ri04Z7vwnc$_$2,-ri04Z7vwnc,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-ri04Z7vwnc/2.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000070/audio_16k.wav,"most people think it'll sort itself out, ""we'll discuss it later,"" it's not something too important",/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000070/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000070/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000070/frames,6.006,reviewer_a,,,,,,,,,,,,
89,73,-s9qJ7ATP7w$_$1,-s9qJ7ATP7w,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-s9qJ7ATP7w/1.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000073/audio_16k.wav,"But the hardest thing in life to learn, is to lose",/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000073/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000073/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000073/frames,4.766666666666667,reviewer_a,,,,,,,,,,,,
90,53,-hnBHBN8p5A$_$6,-hnBHBN8p5A,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-hnBHBN8p5A/6.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000053/audio_16k.wav,"Discussion, how to discuss ideas and opinions more effectively than a native speaker",/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000053/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000053/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000053/frames,6.381377777777778,reviewer_a,,,,,,,,,,,,
91,71,-ri04Z7vwnc$_$5,-ri04Z7vwnc,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-ri04Z7vwnc/5.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000071/audio_16k.wav,""" So I think it's important to discuss finances",/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000071/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000071/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000071/frames,3.5035111111111115,reviewer_a,,,,,,,,,,,,
92,79,-t217m2on-s$_$2,-t217m2on-s,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-t217m2on-s/2.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000079/audio_16k.wav,"But a good thing to do is yawning, chewing gum is effective.",/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000079/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000079/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000079/frames,5.666666666666666,reviewer_a,,,,,,,,,,,,
93,76,-s9qJ7ATP7w$_$6,-s9qJ7ATP7w,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-s9qJ7ATP7w/6.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000076/audio_16k.wav,But I just kept going,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000076/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000076/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000076/frames,2.4666666666666663,reviewer_a,,,,,,,,,,,,
94,28,-THoVjtIkeU$_$2,-THoVjtIkeU,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-THoVjtIkeU/2.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000028/audio_16k.wav,I think social justice is extremely important for young people.,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000028/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000028/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000028/frames,4.266666666666667,reviewer_a,,,,,,,,,,,,
95,13,-HwX2H8Z4hY$_$2,-HwX2H8Z4hY,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-HwX2H8Z4hY/2.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000013/audio_16k.wav,"” [President Ronald Reagan:] ""Look at the record",/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000013/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000013/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000013/frames,3.9666666666666663,reviewer_a,,,,,,,,,,,,
96,82,-tPCytz4rww$_$10,-tPCytz4rww,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-tPCytz4rww/10.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000082/audio_16k.wav,Say twenty percent so if you've got a thousand square foot condo.,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000082/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000082/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000082/frames,4.766666666666667,reviewer_a,,,,,,,,,,,,
97,65,-mJ2ud6oKI8$_$8,-mJ2ud6oKI8,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-mJ2ud6oKI8/8.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000065/audio_16k.wav,Sometimes we have to stretch that joint that is already irritated,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000065/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000065/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000065/frames,4.171337868480725,reviewer_a,,,,,,,,,,,,
98,64,-mJ2ud6oKI8$_$6,-mJ2ud6oKI8,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-mJ2ud6oKI8/6.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000064/audio_16k.wav,They are all very safe,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000064/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000064/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000064/frames,2.2355666666666667,reviewer_a,,,,,,,,,,,,
99,40,-dxfTGcXJoc$_$0,-dxfTGcXJoc,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-dxfTGcXJoc/0.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000040/audio_16k.wav,"This is Governor Steve Beshear ... About Kentucky Our state is home to more than 1,500 bioscience and lifescience companies and more than 100,000 people who work for these firms, in areas from nutrigenomics and pharmaceuticals to nanotechnology and medical devices.",/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000040/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000040/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000040/frames,20.53333333333333,reviewer_a,,,,,,,,,,,,
100,15,-HwX2H8Z4hY$_$6,-HwX2H8Z4hY,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-HwX2H8Z4hY/6.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000015/audio_16k.wav,"And in part, Al Shanker did too",/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000015/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000015/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000015/frames,3.333333333333333,reviewer_a,,,,,,,,,,,,
