sample_id,video_id,clip_id,xlsx_row,official_text_hash,mp4_path,mp4_sha256,wav_path,wav_sha256,ctc_input,whisperx_input,chain_ok,reason
-s9qJ7ATP7w$_$6,-s9qJ7ATP7w,6,97,3ef0a00613818cf80e75e69aa518af01a331f1a71668609e052f9e13ff22e9e7,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-s9qJ7ATP7w/6.mp4,40b684fd1b4559f0f82e72f9b47f4ce7c5e15059fe8d0d8ab112637cd3386451,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000076/audio_16k.wav,671c6abbd97f06b2dc2d2811a9fbe071e667bd22a302c56541577cf55a994a5f,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000076/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000076/audio_16k.wav,1,
-s9qJ7ATP7w$_$7,-s9qJ7ATP7w,7,96,8455bf2ef7c23cdb49c5994385fcd2669f840a4e4916d7c2b85b19b93780bc1d,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-s9qJ7ATP7w/7.mp4,5301f4403cf7cd299cc525d2f443392ac70fd70c3c9cd4a09406f2ba4df6734d,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000077/audio_16k.wav,df96e5fe38ac4162dbd2434ffbb3c7ef188dad9a48af611264a208ea3c094328,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000077/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000077/audio_16k.wav,1,
-s9qJ7ATP7w$_$8,-s9qJ7ATP7w,8,98,1b4d1af90ee59ff7239ce2e1b9dab817057f7d976e56958fd75923318dec442f,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-s9qJ7ATP7w/8.mp4,1de4d91bd9d9fb508a3779658747da88460db0bdb1beefe7ea5b2c77edfd2239,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000078/audio_16k.wav,b31f6d405c6c8bd45b395c75b94cd0d209994038c817b1ac5b45cfc4e757e962,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000078/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000078/audio_16k.wav,1,
-t217m2on-s$_$2,-t217m2on-s,2,49,09793b16c6e1b6b44ada9e79a3636bf42ba37ffe83e6a98739e10c49dfb52fb0,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-t217m2on-s/2.mp4,6713a983112173204502dc5adbb886bc6c38554b4627698611931420c47663a8,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000079/audio_16k.wav,fa6c0ea935094abc50290d001d7acd98e47f5078dfe5cf268c94eb5a3150c172,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000079/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000079/audio_16k.wav,1,
-t217m2on-s$_$7,-t217m2on-s,7,50,5b422b896fda787c86ddf5d5df10dd0f8f704ac91bf5848f0abc5d1895bac110,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-t217m2on-s/7.mp4,41c76b8a733ecb780d56348f55d00f0ba0c07f44f46e93044e62d876710180b7,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000080/audio_16k.wav,bb3cd0b14d60b5bb338b1ba446dfd49629dd11521dc9dd7130ede9a926e8715a,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000080/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000080/audio_16k.wav,1,
-tANM6ETl_M$_$3,-tANM6ETl_M,3,51,d0f8beb9e36254b4a7b32872ec3956aa92d44589400f7a4f15af8da5549a015c,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-tANM6ETl_M/3.mp4,6d3af064c060dad3816a9e1dfa00101faebd8b7da7d8ceea85b0bc0fca70abd6,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000081/audio_16k.wav,d822096ea80d0ed92620bd0d9a80a358fb2e5ff29a323aa9f7605212e2b3eaa4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000081/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000081/audio_16k.wav,1,
-tPCytz4rww$_$10,-tPCytz4rww,10,53,c54b57e82c1769ce9a038b3d3ad3a81964c222e375792134fe3ea321c0db43b1,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-tPCytz4rww/10.mp4,758183192cbd5f0f20823d26ece3ddee40dec0aadec35247b2495510a53f52f8,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000082/audio_16k.wav,a4ac83c8874c93c07e0f71902eefa9887aecf34108005233a5db55cb14b7ac14,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000082/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000082/audio_16k.wav,1,
-tPCytz4rww$_$11,-tPCytz4rww,11,52,08095db71ec8c8631236facd96a7cac07ab7ed0ff853867cebefb7e96358253a,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-tPCytz4rww/11.mp4,6dc09d02467baaef67594ff32cffb01f8ed1565cda4c5abd161b8261a51e2e5d,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000083/audio_16k.wav,0276f295943d0b28f4d98ba71dfbb9c8ae9ceecbd1005e7d5292e5441852a05a,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000083/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000083/audio_16k.wav,1,
-tPCytz4rww$_$12,-tPCytz4rww,12,54,935dc7e6e8455bd1acb4066d756b9a009ef0b12339458c64be18674d50b101cf,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-tPCytz4rww/12.mp4,e3c7f9cd67ad2d20fef997696dc278361f97f027db58762e22104e5720d509d5,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000084/audio_16k.wav,9d5430ff53bc529e20a2645d4a4e500e79dc39f014b2192cf44d488bd0e854e0,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000084/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000084/audio_16k.wav,1,
-tPCytz4rww$_$16,-tPCytz4rww,16,55,06d8880f7151da8278664f4dcafe60368bba0a01955b6b9a8c9f5a688372e695,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-tPCytz4rww/16.mp4,8b3f82f9628792eebaf8c227becc2ebeba59bb8abb668bcca86e07fb1a992a93,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000085/audio_16k.wav,cd17cad2c35f0e8ec96d948775575b452eb321c852c6ab6d66e69b6a1ca3cdd2,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000085/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000085/audio_16k.wav,1,
-tPCytz4rww$_$18,-tPCytz4rww,18,56,0213c1bbbdbbb60fb70172c4e6d51aeb74a7205151d2d798b7c96667d414c722,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-tPCytz4rww/18.mp4,eece70451e9c37a4b5f375bf646f66e09113fe3467f35bf1720cc14d986c1776,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000086/audio_16k.wav,46307a5d597af7964d783e3c8dd3ea0b2bc258e25c7afbfe71bc773dc1b37fb3,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000086/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000086/audio_16k.wav,1,
-uywlfIYOS8$_$4,-uywlfIYOS8,4,75,d737909b534cfe89b07541f89d3ecb1b7e97f805ba1dfc1962ea3c475b97a063,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-uywlfIYOS8/4.mp4,fde46f5222cf5cfec7af9c93214c972ce2d686b0bf9c90a291021601968986f9,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000087/audio_16k.wav,89a3ef97957cacc402ffdc2db13ff6550eb1e33f8c441dc63bb03e9f8d0aada9,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000087/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000087/audio_16k.wav,1,
-vxjVxOeScU$_$4,-vxjVxOeScU,4,57,663559f09b501b1f8f041ae288e9e3ccc4fda3bace7c391d86afcff32386cc08,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-vxjVxOeScU/4.mp4,00282df9a314394f19d616d561bd1916d1d30dca4c814dfb43630ca164f4c719,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000088/audio_16k.wav,17388d26597f90be6e7097cd3264b879fa1016d8fd425f360be8d18d98eca468,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000088/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000088/audio_16k.wav,1,
-wMB_hJL-3o$_$7,-wMB_hJL-3o,7,58,092fd4485c2e7d5d4e7bdadaec522461a3f5fa45af4a148441d44ae495c3f238,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-wMB_hJL-3o/7.mp4,04a73d73fd150b07edab8e652fd14c9cb4a0f6e017ea97b17e8146e377b9fae7,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000089/audio_16k.wav,6c8a29e49f67245df3f9619db9a6ffa7db1718073e6ba2d8a3056bb5f95901ee,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000089/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000089/audio_16k.wav,1,
-wny0OAz3g8$_$0,-wny0OAz3g8,0,60,fc637fb7e309729db1c10e9b2ec896a95f87238560df6594154a54550c85e49e,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-wny0OAz3g8/0.mp4,1cc21b4432e2f4b592284ee40558a18acc7d208019117aebdb2f6a1b67ea198d,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000090/audio_16k.wav,10a60522cb0d8199a7af0fce727763ecc58cc4b271ea54d85d7825ff41ceb7ac,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000090/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000090/audio_16k.wav,1,
-wny0OAz3g8$_$1,-wny0OAz3g8,1,59,4811dd2512e12a41704b25c37961cd00ee1857e5083a2f5c69d999b68ae96b13,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-wny0OAz3g8/1.mp4,c5535859f129ce04da5f5b5104d02d4168057b9d947a5349d423278ad4f3d8e8,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000091/audio_16k.wav,998a0dbc981d34b9f1970b0dbd69278fc3e322f19440378ad1c5889a7c05a2b6,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000091/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000091/audio_16k.wav,1,
-wny0OAz3g8$_$2,-wny0OAz3g8,2,62,15562d374fc676ee0cb47bfe1b8bc536a34dd1fe30681b6507be3cdff47a08d3,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-wny0OAz3g8/2.mp4,1825fb37db2e914fb616cd80aebd613afd873eecb7edd4d0b53158bfda0e522a,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000092/audio_16k.wav,7e4ab7f7576031b5b9b48eeb4aa0bb09ea3bdd235efc48bf7343e2210a37b836,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000092/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000092/audio_16k.wav,1,
-wny0OAz3g8$_$3,-wny0OAz3g8,3,61,55e3d9778d6c54ba0e345c732f64ab71f89a40e8b4ba4cc95c00fd1ef14d20b4,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-wny0OAz3g8/3.mp4,ea917c506bc9fa39460f2b722f7c416f646312bb17cd74baa618905b54837bce,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000093/audio_16k.wav,ef0e9b1c911c85ab3e772724a920b42d00efe746e4010d4d556e29ef89aa48ae,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000093/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000093/audio_16k.wav,1,
-wny0OAz3g8$_$5,-wny0OAz3g8,5,63,9c9828dcb91f8e3532d0e3dc66c88e52ac47eec14eefc5ea54e1f0ad0894e7ed,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-wny0OAz3g8/5.mp4,6c6a8a4cba654b25190ab1793bfae81c3d2159ecd6cbc02d3fcbd598543acce0,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000094/audio_16k.wav,3af2063da845baf00a6398ce5deb69aa786321ebb6cd74f52f56a8c359eada7d,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000094/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000094/audio_16k.wav,1,
-wny0OAz3g8$_$7,-wny0OAz3g8,7,64,b9a3887ebc4083f41eb989691995164b78d2a3bae076e114d6bab627886ff913,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-wny0OAz3g8/7.mp4,cbf9cac1048ce191aef781d0c4563eb97f9f3ddd52eb1f9551fa78d31d70e7cd,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000095/audio_16k.wav,a81044dccbb4f179095bcd57b7ef0f508deb2681c7f748126c7b4b9abc961088,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000095/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000095/audio_16k.wav,1,
-wny0OAz3g8$_$9,-wny0OAz3g8,9,65,a084cdf552bb692d0b81cec2a9a8934d59e731294245b9ca6945b2057d85ad66,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-wny0OAz3g8/9.mp4,b76f70fe783ee76bf1b637137226c98e67d13a6b15ec725894175b36cd76a136,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000096/audio_16k.wav,51e55fc0ab0ac1e89dcab732534b64b6a3a43692aaad5969930b544a03bccebc,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000096/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000096/audio_16k.wav,1,
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ,1,99,186478d349023d371d864220c1660ce8d987b36f2972f5cd5d87c4db145a180a,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-yRb-Jum7EQ/1.mp4,2f16da1baa8660e5bfc608f5237cdd59725d16e57a19bc02c4556cd2c7129a46,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000097/audio_16k.wav,b89eb2897ab189d575dda492c7e1f63147f022be61f6acc61cef19c7f25f1f90,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000097/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000097/audio_16k.wav,1,
-yRb-Jum7EQ$_$5,-yRb-Jum7EQ,5,100,b1a7dcd8cb1edbff14e18c0dc9112def22b9df68e883121fbc3fd46aecec92e7,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-yRb-Jum7EQ/5.mp4,6d6145293cf84d1fc8324dfa8d39465e2d7fc07affb67ff68deeabf6e3c410d9,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000098/audio_16k.wav,7ddf14c56b37a91bf0caf3ad19e5ef80a03d672f59a2632095ffe4e8d2848ce7,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000098/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000098/audio_16k.wav,1,
-yRb-Jum7EQ$_$6,-yRb-Jum7EQ,6,101,690765e3eb74923649edcafbfefc787f38ec6562d44f5bf52af1d246a416b8d2,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-yRb-Jum7EQ/6.mp4,b51eb9ad06de804934cb6a315de591ba9ff7f8aa71bffff7f8001ab29945d989,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000099/audio_16k.wav,14c11ce7762f7952204cfd2a6c985db1ee71c3f0db0a793fb4a0ae0b62041f25,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000099/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000099/audio_16k.wav,1,
