sample_id,video_id,clip_id,official_transcript,ctc_diagnostic_transcript,whisperx_transcript,ctc_diagnostic_wer_legacy,official_ctc_wer,official_ctc_cer,official_ctc_token_precision,official_ctc_token_recall,official_ctc_token_f1,official_ctc_character_similarity,official_ctc_score,official_whisperx_wer,official_whisperx_cer,official_whisperx_token_precision,official_whisperx_token_recall,official_whisperx_token_f1,official_whisperx_character_similarity,official_whisperx_score,ctc_whisperx_wer,ctc_whisperx_cer,ctc_whisperx_token_precision,ctc_whisperx_token_recall,ctc_whisperx_token_f1,ctc_whisperx_character_similarity,ctc_whisperx_score
-s9qJ7ATP7w$_$4,-s9qJ7ATP7w,4,"I have lost at everything you can imagine, seriously",KEEP GOING I HAVE LOST AT EVERYTHING YOU CAN IMAGINE SERIOUSLY WE HAVE,KEEP GOING I HAVE LOST AT EVERYTHING YOU CAN IMAGINE SERIOUSLY WE HAVE,0.4444444444444444,0.4444444444444444,0.3488372093023256,0.6923076923076923,1.0,0.8181818181818181,0.7413793103448276,0.7797805642633229,0.4444444444444444,0.3488372093023256,0.6923076923076923,1.0,0.8181818181818181,0.7413793103448276,0.7797805642633229,0.0,0.0,1.0,1.0,1.0,1.0,1.0
-s9qJ7ATP7w$_$5,-s9qJ7ATP7w,5,"I have been beat up and put down and everything that can go wrong, has gone wrong for me",WE HAVE I HAVE BEEN BEAT UP AND PUT DOWN AND EVERYTHING THAT CAN GO WRONG HAS GONE WRONG FOR ME BUT,I HAVE BEEN BEAT UP AND PUT DOWN AND EVERYTHING THAT CAN GO WRONG HAS GONE WRONG FOR ME,0.15789473684210525,0.15789473684210525,0.13043478260869565,0.8636363636363636,1.0,0.9268292682926829,0.8846153846153846,0.9057223264540337,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.13636363636363635,0.11538461538461539,1.0,0.8636363636363636,0.9268292682926829,0.8846153846153846,0.9057223264540337
-s9qJ7ATP7w$_$6,-s9qJ7ATP7w,6,But I just kept going,FOR ME BUT I JUST KEPT GOING,FOR ME BUT I JUST KEPT GOING,0.4,0.4,0.29411764705882354,0.7142857142857143,1.0,0.8333333333333333,0.7727272727272727,0.803030303030303,0.4,0.29411764705882354,0.7142857142857143,1.0,0.8333333333333333,0.7727272727272727,0.803030303030303,0.0,0.0,1.0,1.0,1.0,1.0,1.0
-s9qJ7ATP7w$_$7,-s9qJ7ATP7w,7,"I used to work for Warren Avis, the guy who started Avis Rent a Car, and he said to me one day, ""Robert, ""what's the purpose of business",I USED TO WORK FOR WAR AS THE GUIDE STAR DAS RENNAAR HE SETS ME ONE DAY ROBERT WHAT'S THE PURPOSE OF BUSINESS AND I SET OUT,I USED TO WORK FOR WARREN AVIS THE GUY WHO STARTED AVIS RENT A CAR AND HE SAID TO ME ONE DAY ROBERT WHAT'S THE PURPOSE OF BUSINESS,0.5714285714285714,0.5714285714285714,0.3106796116504854,0.6296296296296297,0.6071428571428571,0.6181818181818182,0.6893203883495146,0.6537511032656664,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5925925925925926,0.32989690721649484,0.6071428571428571,0.6296296296296297,0.6181818181818182,0.6893203883495146,0.6537511032656664
-s9qJ7ATP7w$_$8,-s9qJ7ATP7w,8,""" And I said, ""Oh, make a profit, and all these other things",BUSINESS AND I SAID OH MAKE A PROPHET AND ALL THESE OTHER THINGS THEY SAID NO,BUSINESS AND I SAID OH MAKE A PROFIT AND ALL THESE OTHER THINGS THEY SAID NO,0.4166666666666667,0.4166666666666667,0.4883720930232558,0.6875,0.9166666666666666,0.7857142857142857,0.6612903225806452,0.7235023041474655,0.3333333333333333,0.4186046511627907,0.75,1.0,0.8571428571428571,0.7049180327868853,0.7810304449648712,0.0625,0.04838709677419355,0.9375,0.9375,0.9375,0.9516129032258065,0.9445564516129032
-t217m2on-s$_$2,-t217m2on-s,2,"But a good thing to do is yawning, chewing gum is effective.",WHAT A A GOOD THING IT DO IS YAWNING OUR CHEWING GUM IS EFFECTIVE,BUT A GOOD THING TO DO IS YAWNING CHEWING GUM IS EFFECTIVE,0.3333333333333333,0.3333333333333333,0.19148936170212766,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.8269230769230769,0.798076923076923,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,0.17307692307692307,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.8269230769230769,0.798076923076923
-t217m2on-s$_$7,-t217m2on-s,7,"If you find that your ears consistently do this and you can't pop them often, you'll definitely need to see a physician regarding those things, it could be something more of a nasal infection or a sinus infection that he would need to deal with.",IF YOU FIND THAT YOUR EARSCONSISTENTLY DO THIS AND YOU CAN'T POP THEM OFTEN YOU'LL DEFINITE YOU WOULDN'T NEED TO SEE A PHYSICIAN REGARDING THOSE THINGS IT COULD BE SOMETHING MORE OF A NASAL INFECTION OR A SCEOUS INFECTION THAN HE WOULD NEED TO DEAL WITH,IF YOU FIND THAT YOUR EARS CONSISTENTLY DO THIS AND YOU CAN'T POP THEM OFTEN YOU'LL DEFINITELY NEED TO SEE A PHYSICIAN REGARDING THOSE THINGS IT COULD BE SOMETHING MORE OF A NASAL INFECTION OR A SINUS INFECTION THAT HE WOULD NEED TO DEAL WITH,0.15555555555555556,0.15555555555555556,0.0707070707070707,0.8695652173913043,0.8888888888888888,0.8791208791208792,0.9326923076923077,0.9059065934065935,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.15217391304347827,0.0673076923076923,0.8888888888888888,0.8695652173913043,0.8791208791208792,0.9326923076923077,0.9059065934065935
-tANM6ETl_M$_$3,-tANM6ETl_M,3,"The first place is either you have a prospect, or a customer who's never done it before, or they've never tried it.",THE FIRST PLACE IS EITHER YOU HAVE A PROSPECTOR A CUSTOMER WHO'S NEVER DONE IT BEFORE THEY'VE NEVER TRIED IT,THE FIRST PLACE IS EITHER YOU HAVE A PROSPECT OR A CUSTOMER WHO'S NEVER DONE IT BEFORE THEY'VE NEVER TRIED IT,0.13636363636363635,0.13636363636363635,0.02197802197802198,0.95,0.8636363636363636,0.9047619047619048,0.978021978021978,0.9413919413919414,0.045454545454545456,0.02197802197802198,1.0,0.9545454545454546,0.9767441860465117,0.978021978021978,0.9773830820342448,0.1,0.0,0.9047619047619048,0.95,0.9268292682926829,1.0,0.9634146341463414
-tPCytz4rww$_$10,-tPCytz4rww,10,Say twenty percent so if you've got a thousand square foot condo.,FOOTAGE SAY TWENTY PER CENT SO IF YOU'VE GOT A THOUSAND SQUARE FOOT CONDO MAY,FOOTAGE SAY 20 SO IF YOU'VE GOT A THOUSAND SQUARE FOOT CONDO MAKE SURE,0.3333333333333333,0.3333333333333333,0.18867924528301888,0.7333333333333333,0.9166666666666666,0.8148148148148148,0.8412698412698413,0.828042328042328,0.4166666666666667,0.41509433962264153,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.6140350877192983,0.6916329284750338,0.3333333333333333,0.30158730158730157,0.7857142857142857,0.7333333333333333,0.7586206896551724,0.6984126984126984,0.7285166940339354
-tPCytz4rww$_$11,-tPCytz4rww,11,"Make sure that your using comps that are not larger, no larger than twelve hundred square feet.",THOUGH MAY SURE THAT YOUR USING COMPS THAT ARE NO LARGER NO LARGER THAN TWELVE HUNDRED SQUARE FEET NO LESS,MAKE SURE THAT YOU'RE USING COMPS THAT ARE NO LARGER THAN 1200 SQUARE FEET NO LESS THAN,0.29411764705882354,0.29411764705882354,0.19480519480519481,0.75,0.8823529411764706,0.8108108108108107,0.8275862068965517,0.8191985088536813,0.47058823529411764,0.4025974025974026,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.5974025974025974,0.651642475171887,0.4,0.40229885057471265,0.7647058823529411,0.65,0.7027027027027027,0.5977011494252873,0.6502019260639951
-tPCytz4rww$_$12,-tPCytz4rww,12,"No less than eight hundred squire feet and going to similar in, similar with bedrooms and bathrooms as well and hopefully the complexes have similar amenities.",WEAR FEET NO LESS THAN EIGHT HUNDRED SQUARE FEET AND CAN TO BE SIMILAR IN U SIMILAR WITH BEDROOMS AND BATHROOMS AS WELL AND HOPEFULLY THE COMPLEXES HAVE SIMILAR AMENITIES MANNING,SQUARE FEET NO LESS THAN 800 SQUARE FEET THEY'RE GOING TO BE SIMILAR WITH BEDROOMS AND BATHROOMS AS WELL AND HOPEFULLY THE COMPLEXES HAVE SIMILAR AMENITIES MEANING,0.2692307692307692,0.2692307692307692,0.17424242424242425,0.7741935483870968,0.9230769230769231,0.8421052631578947,0.8445945945945946,0.8433499288762447,0.34615384615384615,0.32575757575757575,0.7407407407407407,0.7692307692307693,0.7547169811320754,0.6861313868613139,0.7204241839966947,0.2903225806451613,0.24324324324324326,0.8148148148148148,0.7096774193548387,0.7586206896551724,0.7567567567567568,0.7576887232059646
-tPCytz4rww$_$16,-tPCytz4rww,16,So make sure to get a through or to do a through cleaning of the property.,SO MAKE SURE TO GET A THOROUGH UM TO DO A THOROUGH CLEANING OF THE PROPTI E ANY,SO MAKE SURE TO GET A THOROUGH OR TO DO A THOROUGH CLEANING OF THE PROPERTY IF YOU NEED,0.375,0.375,0.13793103448275862,0.6666666666666666,0.75,0.7058823529411765,0.8709677419354839,0.7884250474383302,0.3125,0.1896551724137931,0.7368421052631579,0.875,0.7999999999999999,0.8405797101449275,0.8202898550724638,0.2777777777777778,0.1935483870967742,0.7368421052631579,0.7777777777777778,0.7567567567567567,0.8260869565217391,0.7914218566392479
-tPCytz4rww$_$18,-tPCytz4rww,18,Do so and as well you'll also want to remove any clutter from that you've accumulated.,DO SO AND AS WELL YOU'LL ALSO WANT TO REMOVE ANY CLUTTER FROM THE HOME THAT YOU'VE ACCUMULATED OVER,OUT DO SO AND AS WELL YOU'LL ALSO WANT TO REMOVE ANY CLUTTER FROM THE HOME THAT YOU'VE ACCUMULATED OVER A,0.1875,0.1875,0.15714285714285714,0.8421052631578947,1.0,0.9142857142857143,0.8641975308641976,0.889241622574956,0.3125,0.21428571428571427,0.7619047619047619,1.0,0.8648648648648648,0.8235294117647058,0.8441971383147853,0.10526315789473684,0.04938271604938271,0.9047619047619048,1.0,0.9500000000000001,0.9529411764705882,0.9514705882352941
-uywlfIYOS8$_$4,-uywlfIYOS8,4,"And then from a brand point of view, we need to make sure we're driving the relevant insight.",GO IS NOT OVER DEVELOPED AND THEN FROM A BRA POINT OF VIEW WE NEED TO MAKE SURE THAT WE'RE DRIVING THE RELI OF AN INSIGHT BUT,IS NOT OVERDEVELOPED AND THEN FROM A BRAND POINT OF VIEW WE NEED TO MAKE SURE THAT WE'RE DRIVING THE RELEVANT INSIGHTS,0.6111111111111112,0.6111111111111112,0.44594594594594594,0.5925925925925926,0.8888888888888888,0.711111111111111,0.6666666666666667,0.6888888888888889,0.2777777777777778,0.3108108108108108,0.7727272727272727,0.9444444444444444,0.85,0.7628865979381443,0.8064432989690722,0.3333333333333333,0.1111111111111111,0.8181818181818182,0.6666666666666666,0.7346938775510203,0.8888888888888888,0.8117913832199546
-vxjVxOeScU$_$4,-vxjVxOeScU,4,"You're going to talk about their life, their marriage and usually how amazing it is that they've stayed together this long.",YOU TO TALK ABOUT THEIR WIFE THEIR MARRIAGE I'M UNUSUAL HOW AMAZING IT IS THAT THEY'VE STAYED TOGETHER THIS LONG WEDDING,4 TALK ABOUT THEIR LIFE AND MARRIAGE,0.2857142857142857,0.2857142857142857,0.22772277227722773,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7722772277227723,0.7670909948137671,0.7619047619047619,0.7326732673267327,0.8571428571428571,0.2857142857142857,0.42857142857142855,0.26732673267326734,0.347949080622348,0.8095238095238095,0.75,0.5714285714285714,0.19047619047619047,0.2857142857142857,0.25,0.26785714285714285
-wMB_hJL-3o$_$7,-wMB_hJL-3o,7,So if you have a loved one who is depressed those are some of the things that you should think about doing.,SO IF YOU HAVE A LOVED ONE WHO IS DEPRESSED THOSE ARE SOME OF THE THINGS THAT YOU SHOULD THINK ABOUT DOING,SO IF YOU HAVE A LOVED ONE WHO IS DEPRESSED THOSE ARE SOME OF THE THINGS THAT YOU SHOULD THINK ABOUT DOING,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
-wny0OAz3g8$_$0,-wny0OAz3g8,0,trade labor unions didn’t allow Black workers to join,TRADE LABOR UNIONS DIDN'T ALLOW BLACK WORKERS TO JOIN AND BECAUSE,TRADE LABOR UNIONS DIDN'T ALLOW BLACK WORKERS TO JOIN,0.2222222222222222,0.4,0.25,0.7272727272727273,0.8,0.761904761904762,0.8,0.7809523809523811,0.2,0.022727272727272728,0.8888888888888888,0.8,0.8421052631578948,0.9777777777777777,0.9099415204678363,0.18181818181818182,0.18181818181818182,1.0,0.8181818181818182,0.9,0.8181818181818181,0.8590909090909091
-wny0OAz3g8$_$1,-wny0OAz3g8,1,"And because they couldn’t join unions, many Black workers couldn’t get manufacturing or trade work – which paid much better than service work",TO JOIN AND BECAUSE THEY COULDN'T JOIN UNIONS MANY BLACK WORKERS COULDN'T GET MANUFACTURING OR TRADE WORK WHICH PAID MUCH BETTER THAN SERVICE WORK AND BECAUSE,TO JOIN AND BECAUSE THEY COULDN'T JOIN UNIONS MANY BLACK WORKERS COULDN'T GET MANUFACTURING OR TRADE WORK WHICH PAID MUCH BETTER THAN SERVICE WORK,0.18181818181818182,0.3333333333333333,0.1565217391304348,0.7692307692307693,0.8333333333333334,0.8,0.8646616541353384,0.8323308270676693,0.25,0.06956521739130435,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9349593495934959,0.8841463414634146,0.07692307692307693,0.07518796992481203,1.0,0.9230769230769231,0.9600000000000001,0.924812030075188,0.942406015037594
-wny0OAz3g8$_$2,-wny0OAz3g8,2,"And because they couldn’t get these jobs, Black communities had more men out of work, higher rates of poverty, and more criminal behavior",SERVICE WERE AND BECAUSE THEY COULDN'T GET THESE JOBS BLACK COMMUNITIES HAD MORE MEN OUT OF WORK HIGHER ROOTS OF POVERTY AND MORE CRIMINAL BEHAVIOUR WHICH THEN,AND BECAUSE THEY COULDN'T GET THESE JOBS BLACK COMMUNITIES HAD MORE MEN OUT OF WORK HIGHER RATES OF POVERTY AND MORE CRIMINAL BEHAVIOR,0.2608695652173913,0.3333333333333333,0.22522522522522523,0.7407407407407407,0.8333333333333334,0.7843137254901961,0.8120300751879699,0.798171900339083,0.08333333333333333,0.009009009009009009,0.9565217391304348,0.9166666666666666,0.9361702127659574,0.9910714285714286,0.9636208206686929,0.2222222222222222,0.18045112781954886,0.9130434782608695,0.7777777777777778,0.84,0.8195488721804511,0.8297744360902255
-wny0OAz3g8$_$3,-wny0OAz3g8,3,Which then allowed the white workers and unions to justify their decision to not allow black workers into their union,BEHAVIOUR WHICH THEN ALLOWED THE WHITE WORKERS AND UNIONS TO JUSTIFY THEIR DECISION TO NOT ALLOW BLACK WORKERS INTO THEIR UNION THE PREVAILOR,BEHAVIOR WHICH THEN ALLOWED THE WHITE WORKERS AND UNIONS TO JUSTIFY THEIR DECISION TO NOT ALLOW BLACK WORKERS INTO THEIR UNION,0.15,0.15,0.21428571428571427,0.8695652173913043,1.0,0.9302325581395349,0.8235294117647058,0.8768809849521204,0.05,0.08163265306122448,0.9523809523809523,1.0,0.975609756097561,0.9245283018867925,0.9500690289921767,0.13043478260869565,0.1092436974789916,0.9523809523809523,0.8695652173913043,0.909090909090909,0.8907563025210083,0.8999236058059586
-wny0OAz3g8$_$5,-wny0OAz3g8,5,"This is what’s now known as racial formation theory, a theory formalized by modern sociologists Michael Omi and Howard Winant",THEMSELVESEL THIS IS WHAT'S NOW KNOWN AS RACIAL FORMATION THEORY A THEORY FORMALIZED BY MODERN SOCIOLOGIST MICHAEL OMI AND HOWARD WHEN AN THEY SHALL FORM,THIS IS WHAT'S NOW KNOWN AS RACIAL FORMATION THEORY A THEORY FORMALIZED BY MODERN SOCIOLOGISTS MICHAEL OMI AND HOWARD WINANT,0.35,0.42857142857142855,0.2692307692307692,0.68,0.8095238095238095,0.7391304347826089,0.7829457364341086,0.7610380856083587,0.09523809523809523,0.009615384615384616,0.95,0.9047619047619048,0.9268292682926829,0.9904761904761905,0.9586527293844367,0.28,0.20930232558139536,0.9,0.72,0.7999999999999999,0.7906976744186046,0.7953488372093023
-wny0OAz3g8$_$7,-wny0OAz3g8,7,Omi and Winant argue that the concept of race came about as a tool to justify and maintain the economic and political power held by those of European descent,FORCE IS ONLY AND WHEN IT ARGUED THAT THE CONCEPT OF RACE CAME ABOUT AS A TOOL TO JUSTIFY AND MAINTAIN THE ECONOMIC AND POLITICAL POWER HELD BY THOSE OF EUROPEAN DESCENT ANOTHER,OMI AND WINANT ARGUED THAT THE CONCEPT OF RACE CAME ABOUT AS A TOOL TO JUSTIFY AND MAINTAIN THE ECONOMIC AND POLITICAL POWER HELD BY THOSE OF EUROPEAN DESCENT,0.2413793103448276,0.2413793103448276,0.16279069767441862,0.7878787878787878,0.896551724137931,0.8387096774193549,0.8551724137931034,0.8469410456062292,0.034482758620689655,0.007751937984496124,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9923076923076923,0.9789124668435014,0.18181818181818182,0.13793103448275862,0.9310344827586207,0.8181818181818182,0.8709677419354839,0.8620689655172413,0.8665183537263625
-wny0OAz3g8$_$9,-wny0OAz3g8,9,"He explores why Black and White Americans tend to have such different outcomes in terms of income, education, and more",WILSON HE EXPLORES WHY BLACK AND WHITE AMERICANS TEND TO HAVE SUCH DIFFERENT OUTCOMES IN TERMS OF INCOME EDUCATION AND MORE HE ART,HE EXPLORES WHY BLACK AND WHITE AMERICANS TEND TO HAVE SUCH DIFFERENT OUTCOMES IN TERMS OF INCOME EDUCATION AND MORE,0.15,0.15,0.1134020618556701,0.8695652173913043,1.0,0.9302325581395349,0.8981481481481481,0.9141903531438416,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.13043478260869565,0.10185185185185185,1.0,0.8695652173913043,0.9302325581395349,0.8981481481481481,0.9141903531438416
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ,1,"it comes with the assistance and agitation of states and regimes, Yesterday Iran announced that it will finance the families of the terrorists and murderers this shows that Iran, even after the nuclear agreement, is continuing to aid terrorism, including Palestinian terrorism, Hezbollah terrorism and its assistance to Hamas.",THERALA REK BOMMY SI WA THE ATSSS SIR SHALL LAYZ ME DINOTUMCHERIN IT MOLIRAN ME I OH DEAR SHE WILL LEFT AT LA MAMEN EH THE HAMISH POHOTE SHALL AT ALL WISDOM HIM A MERITATZCRIN AS THE MAASCHI RAN HAR GAMERGARINE NA'M CHE RA BE SIWE AT A GAM CHAM GAMAR THE OR AESTTINNIGAM ATER RUSSIAN ISBALA TO MANGAM ME BE SIE LA RAMAS,IT COMES FROM THE ASSISTANCE AND SUPPORT OF COUNTRIES AND POLICE YESTERDAY IRAN ANNOUNCED THAT IT IS GOING TO SUPPORT THE FAMILIES OF THE MURDERING TERRORISTS THIS SHOWS THAT IRAN AFTER THE NUCLEAR AGREEMENT CONTINUES TO SUPPORT TERRORISM THERE AS WELL AS THE PALESTINIAN TERRORISM AND THE TERRORISM OF HEZBOLLAH AND OF COURSE ALSO TO SUPPORT HAMAS,1.2040816326530612,1.2040816326530612,0.7610294117647058,0.109375,0.14285714285714285,0.12389380530973451,0.23897058823529416,0.18143219677251432,0.5714285714285714,0.4411764705882353,0.631578947368421,0.7346938775510204,0.6792452830188679,0.589041095890411,0.6341431894546394,0.9375,0.84765625,0.12280701754385964,0.109375,0.11570247933884298,0.2568493150684932,0.18627589720366808
-yRb-Jum7EQ$_$5,-yRb-Jum7EQ,5,"Yesterday Eliav Gelman lost his life in another terrorist attack, not by the students of terrorism, but by those who teach terrorism, a Palestinian teacher.",ONLY AND YOU HAVE GOOD MIND THERE GI RONALO VORA IED DEREYEV DE MA LAIAL AT COANCET LA PALOCHEL TELL ME DEAR TO I RAELEL'HAN HERTO SHALL MIFULESINE VER REAL,YESTERDAY ELIYAV GOODMAN MAY HE REST IN PEACE LOST HIS LIFE IN THE COURSE OF ANOTHER ATTACK THIS TIME NOT BY THE STUDENTS OF TERROR BUT BY THE TEACHERS OF TERROR BY THE TEACHERS OF PALESTINE,1.2,1.2,0.7890625,0.0,0.0,0.0,0.2109375,0.10546875,0.92,0.6015625,0.3888888888888889,0.56,0.45901639344262296,0.5032258064516129,0.48112109994711794,1.2,0.8818897637795275,0.0,0.0,0.0,0.2774193548387097,0.13870967741935486
-yRb-Jum7EQ$_$6,-yRb-Jum7EQ,6,"Therefore, the world needs to stand with Israel against this incitement, which is the number one cause of terrorism.",WELL LOOK CAN KNOWLY YET SAVE IMY SU NEGGARD AS SIR SHE HE'D GO IN MISS PAREARD LOTABLE AND MORE DELICATE THE DA UP,THEREFORE THE WORLD MUST STAND WITH ISRAEL AGAINST THIS INCITEMENT WHICH IS THE NUMBER ONE CAUSE OF TERRORISM,1.263157894736842,1.263157894736842,0.8210526315789474,0.041666666666666664,0.05263157894736842,0.04651162790697675,0.17894736842105263,0.11272949816401469,0.10526315789473684,0.05263157894736842,0.9444444444444444,0.8947368421052632,0.918918918918919,0.9473684210526316,0.9331436699857754,1.0,0.8260869565217391,0.05555555555555555,0.041666666666666664,0.04761904761904762,0.17391304347826086,0.11076604554865424
